,ID,Country,CountryCode,Province,City,CityCode,Lat,Lon,Confirmed,Deaths,Recovered,Active,Date
685,90d47924-4f2e-4180-b550-3b11aaf3dd0b,Kenya,KE,,,,-0.02,37.91,320918,5567,0,315351,2022-01-27T00:00:00Z
686,a7e6b068-4e99-456b-8c43-07a7a7ebcb1b,Kenya,KE,,,,-0.02,37.91,321111,5578,0,315533,2022-01-28T00:00:00Z
687,99c8ac45-5d67-4c83-bbf4-0456ba7f5b1c,Kenya,KE,,,,-0.02,37.91,321234,5578,0,315656,2022-01-29T00:00:00Z
688,09a27a37-d6a3-4817-8aa6-856da70d0bd7,Kenya,KE,,,,-0.02,37.91,321335,5580,0,315755,2022-01-30T00:00:00Z
689,bbda2c34-a3d7-494c-82fc-d225e33ad6bd,Kenya,KE,,,,-0.02,37.91,321381,5583,0,315798,2022-01-31T00:00:00Z
690,92c0f84d-1dbc-4b5b-9a1c-d57858a89c7b,Kenya,KE,,,,-0.02,37.91,321552,5587,0,315965,2022-02-01T00:00:00Z
691,79a212c0-92a7-4935-922f-94350bf40628,Kenya,KE,,,,-0.02,37.91,321671,5593,0,316078,2022-02-02T00:00:00Z
692,9223d0d8-bd84-45f9-aa1c-b648f7359e31,Kenya,KE,,,,-0.02,37.91,321764,5604,0,316160,2022-02-03T00:00:00Z
693,d74cccaa-e362-4c23-a217-4cd2fe9f06da,Kenya,KE,,,,-0.02,37.91,321922,5604,0,316318,2022-02-04T00:00:00Z
694,9d91bf43-8633-4857-98e6-3ddf35da2ae0,Kenya,KE,,,,-0.02,37.91,322043,5607,0,316436,2022-02-05T00:00:00Z
695,2e0489d5-efe3-4665-b3e5-0d095d7b862f,Kenya,KE,,,,-0.02,37.91,322096,5621,0,316475,2022-02-06T00:00:00Z
696,8e3e28aa-e830-489b-b388-366563154dfd,Kenya,KE,,,,-0.02,37.91,322151,5621,0,316530,2022-02-07T00:00:00Z
697,766b2878-52aa-4bda-8d19-039f778c0512,Kenya,KE,,,,-0.02,37.91,322214,5621,0,316593,2022-02-08T00:00:00Z
698,be8fb0ba-6ea9-451f-8ff2-caa290451011,Kenya,KE,,,,-0.02,37.91,322274,5622,0,316652,2022-02-09T00:00:00Z
699,e0596ddc-25ba-4870-9040-97f42c48a4b2,Kenya,KE,,,,-0.02,37.91,322334,5626,0,316708,2022-02-10T00:00:00Z
700,3af51bfc-b554-4f0b-82c8-4af2b8b25a50,Kenya,KE,,,,-0.02,37.91,322388,5626,0,316762,2022-02-11T00:00:00Z
701,a4885cdc-3b19-4550-b4a2-b29e52e87e30,Kenya,KE,,,,-0.02,37.91,322436,5629,0,316807,2022-02-12T00:00:00Z
702,1803f7b6-6521-43e9-9a3c-501ddb9286c4,Kenya,KE,,,,-0.02,37.91,322473,5631,0,316842,2022-02-13T00:00:00Z
703,ddca6076-b688-46a0-acee-2e13ad43faaf,Kenya,KE,,,,-0.02,37.91,322497,5632,0,316865,2022-02-14T00:00:00Z
704,94b67175-2b35-4dc7-8870-603f802eb3e1,Kenya,KE,,,,-0.02,37.91,322517,5632,0,316885,2022-02-15T00:00:00Z
705,c1eaaf27-8cce-4ed0-ab0e-d26dbcaf9519,Kenya,KE,,,,-0.02,37.91,322545,5633,0,316912,2022-02-16T00:00:00Z
706,c696cb88-4f78-42e9-9c36-1a61338cf3e5,Kenya,KE,,,,-0.02,37.91,322614,5633,0,316981,2022-02-17T00:00:00Z
707,9832ec74-8c26-4b39-9106-467f13fc6b12,Kenya,KE,,,,-0.02,37.91,322640,5633,0,317007,2022-02-18T00:00:00Z
708,0dd5902d-7168-4e64-a23c-12fc2ae86654,Kenya,KE,,,,-0.02,37.91,322669,5635,0,317034,2022-02-19T00:00:00Z
709,9631d3ae-d7a1-41ce-a085-49d5e5b8a7fa,Kenya,KE,,,,-0.02,37.91,322696,5635,0,317061,2022-02-20T00:00:00Z
710,e54148bd-d1c1-47f4-8943-fff5b8fe0341,Kenya,KE,,,,-0.02,37.91,322702,5638,0,317064,2022-02-21T00:00:00Z
711,3e1607b1-36a8-4019-ac8a-242abe46b68c,Kenya,KE,,,,-0.02,37.91,322736,5638,0,317098,2022-02-22T00:00:00Z
712,19550ce9-2778-4ab1-b5c5-40297cc329cb,Kenya,KE,,,,-0.02,37.91,322781,5638,0,317143,2022-02-23T00:00:00Z
713,942a644a-9eff-4803-952e-c97180068a24,Kenya,KE,,,,-0.02,37.91,322822,5638,0,317184,2022-02-24T00:00:00Z
714,cc49cc3c-4bd9-4706-a417-f91c317e7239,Kenya,KE,,,,-0.02,37.91,322869,5638,0,317231,2022-02-25T00:00:00Z
715,53ae3ae2-a155-46b9-acbf-23c0d588a3d5,Kenya,KE,,,,-0.02,37.91,322906,5639,0,317267,2022-02-26T00:00:00Z
716,bd8ae3fd-94fe-4d3b-a4ec-6f447bd5c1e3,Kenya,KE,,,,-0.02,37.91,322930,5639,0,317291,2022-02-27T00:00:00Z
717,3723bc0b-659b-4378-beb4-a0856b4341d9,Kenya,KE,,,,-0.02,37.91,322946,5639,0,317307,2022-02-28T00:00:00Z
718,795bc9e5-fb5b-4119-ae93-daef503d02bd,Kenya,KE,,,,-0.02,37.91,322978,5639,0,317339,2022-03-01T00:00:00Z
719,f9e9e933-2b59-44dc-8fa4-07827edd4317,Kenya,KE,,,,-0.02,37.91,323002,5640,0,317362,2022-03-02T00:00:00Z
720,a5c4d070-ebe7-457d-b069-828eeab178da,Kenya,KE,,,,-0.02,37.91,323025,5640,0,317385,2022-03-03T00:00:00Z
721,c402fbcd-9e49-4e0e-9716-ae3d89e5cc78,Kenya,KE,,,,-0.02,37.91,323057,5640,0,317417,2022-03-04T00:00:00Z
722,dd5b83f1-8fe9-41ae-9484-65c8d5a960e1,Kenya,KE,,,,-0.02,37.91,323071,5640,0,317431,2022-03-05T00:00:00Z
723,f6064c68-1d61-4258-96e7-78d71e8dd8a4,Kenya,KE,,,,-0.02,37.91,323075,5641,0,317434,2022-03-06T00:00:00Z
724,9cdfff4e-cc6f-4753-a9c4-444f35cd759b,Kenya,KE,,,,-0.02,37.91,323094,5641,0,317453,2022-03-07T00:00:00Z
725,48d07a7b-5b7c-4462-8903-8ab631ae35a8,Kenya,KE,,,,-0.02,37.91,323115,5641,0,317474,2022-03-08T00:00:00Z
726,c1095602-3426-48ff-9dd4-503902db313f,Kenya,KE,,,,-0.02,37.91,323129,5641,0,317488,2022-03-09T00:00:00Z
727,bbf23308-875e-479c-8595-3c5e13b83d32,Kenya,KE,,,,-0.02,37.91,323140,5644,0,317496,2022-03-10T00:00:00Z
728,c5e23733-6707-4295-89f6-48d61dad04e6,Kenya,KE,,,,-0.02,37.91,323160,5644,0,317516,2022-03-11T00:00:00Z
729,f18e5b8b-d680-4955-bf34-b17f44e67165,Kenya,KE,,,,-0.02,37.91,323171,5644,0,317527,2022-03-12T00:00:00Z
730,647ee399-4946-4666-bc46-c9f11a32fac9,Kenya,KE,,,,-0.02,37.91,323183,5645,0,317538,2022-03-13T00:00:00Z
731,f9d72ecd-8d91-4c45-bb59-922cbfb1bda4,Kenya,KE,,,,-0.02,37.91,323195,5646,0,317549,2022-03-14T00:00:00Z
732,b89a811a-41c3-44ed-a9a9-fb37a896cdfa,Kenya,KE,,,,-0.02,37.91,323204,5647,0,317557,2022-03-15T00:00:00Z
733,4d7fa6b3-0a73-472b-a34f-d932f457a3c1,Kenya,KE,,,,-0.02,37.91,323219,5647,0,317572,2022-03-16T00:00:00Z
734,6e8b5802-8ab3-484b-919f-4547ad7c4b77,Kenya,KE,,,,-0.02,37.91,323237,5647,0,317590,2022-03-17T00:00:00Z
735,8d8dd02b-1128-4e05-bce6-60d1abdafd41,Kenya,KE,,,,-0.02,37.91,323255,5647,0,317608,2022-03-18T00:00:00Z
736,580f3bfe-1057-4ed9-a514-3a74e35d04b3,Kenya,KE,,,,-0.02,37.91,323272,5647,0,317625,2022-03-19T00:00:00Z
737,bd1fa671-0f06-464a-9334-5feee139b472,Kenya,KE,,,,-0.02,37.91,323281,5647,0,317634,2022-03-20T00:00:00Z
738,e602314f-bab9-41c1-8782-7900d0a6724e,Kenya,KE,,,,-0.02,37.91,323289,5647,0,317642,2022-03-21T00:00:00Z
739,b1428b0b-cb7e-4870-b244-6fcaea68a440,Kenya,KE,,,,-0.02,37.91,323306,5647,0,317659,2022-03-22T00:00:00Z
740,a4668151-7013-4319-b63b-782a08580705,Kenya,KE,,,,-0.02,37.91,323319,5647,0,317672,2022-03-23T00:00:00Z
741,a3775e1a-6998-4800-bd84-2b3fb368918b,Kenya,KE,,,,-0.02,37.91,323333,5647,0,317686,2022-03-24T00:00:00Z
742,5399345e-0a9f-4541-b357-2a7e7c717e00,Kenya,KE,,,,-0.02,37.91,323350,5647,0,317703,2022-03-25T00:00:00Z
743,201fd2ce-d877-477c-bfa3-6be91a61a2b9,Kenya,KE,,,,-0.02,37.91,323365,5647,0,317718,2022-03-26T00:00:00Z
744,1c9b343c-7278-4b60-b802-0fed9fd718ab,Kenya,KE,,,,-0.02,37.91,323374,5647,0,317727,2022-03-27T00:00:00Z
745,883ff0c0-024a-4502-ba36-8ec8acf2c236,Kenya,KE,,,,-0.02,37.91,323383,5647,0,317736,2022-03-28T00:00:00Z
746,c68f9456-af75-4444-8566-0ef602753d72,Kenya,KE,,,,-0.02,37.91,323395,5648,0,317747,2022-03-29T00:00:00Z
747,c3aa9f05-5482-41c4-a90a-50622183158c,Kenya,KE,,,,-0.02,37.91,323402,5648,0,317754,2022-03-30T00:00:00Z
748,94056fb7-e91b-4458-a50d-b33f3b9e7a31,Kenya,KE,,,,-0.02,37.91,323423,5648,0,317775,2022-03-31T00:00:00Z
749,d5109eaa-c10f-4e64-b1e8-e2cb6716cc33,Kenya,KE,,,,-0.02,37.91,323436,5648,0,317788,2022-04-01T00:00:00Z
750,9a95d3ac-143a-48d7-89b9-b8cc9141bd38,Kenya,KE,,,,-0.02,37.91,323450,5648,0,317802,2022-04-02T00:00:00Z
751,935c655e-8123-4088-a76c-c602c1bd6d7e,Kenya,KE,,,,-0.02,37.91,323454,5648,0,317806,2022-04-03T00:00:00Z
752,6f256d51-20ab-47b4-b916-09129705be4c,Kenya,KE,,,,-0.02,37.91,323468,5648,0,317820,2022-04-04T00:00:00Z
753,994699fe-559b-41d9-a4d8-489f2e0df1fb,Kenya,KE,,,,-0.02,37.91,323479,5648,0,317831,2022-04-05T00:00:00Z
754,b0d565c5-1ac3-4da1-85f9-4135bb79817c,Kenya,KE,,,,-0.02,37.91,323515,5648,0,317867,2022-04-06T00:00:00Z
755,969a1266-e247-4f14-b946-04541d180cb3,Kenya,KE,,,,-0.02,37.91,323524,5648,0,317876,2022-04-07T00:00:00Z
756,94197316-8a51-4d85-925d-a13e55a9d1c0,Kenya,KE,,,,-0.02,37.91,323524,5648,0,317876,2022-04-08T00:00:00Z
757,6f62bc7f-8280-479e-aae9-0bb183f732af,Kenya,KE,,,,-0.02,37.91,323531,5648,0,317883,2022-04-09T00:00:00Z
758,3f5afd6e-2a13-4015-9926-4e043aebe914,Kenya,KE,,,,-0.02,37.91,323541,5648,0,317893,2022-04-10T00:00:00Z
759,55fbaa52-376c-4653-a2c0-a26353a24440,Kenya,KE,,,,-0.02,37.91,323557,5648,0,317909,2022-04-11T00:00:00Z
760,e63f4f22-2807-4dfa-8a2f-d7701f483463,Kenya,KE,,,,-0.02,37.91,323583,5649,0,317934,2022-04-12T00:00:00Z
761,aed92e6e-1340-4ec9-9e6c-db62ef75257c,Kenya,KE,,,,-0.02,37.91,323588,5649,0,317939,2022-04-13T00:00:00Z
762,23446a90-b9b1-4827-9dba-7b212f4924c1,Kenya,KE,,,,-0.02,37.91,323595,5649,0,317946,2022-04-14T00:00:00Z
763,0b88cdda-4ad3-4954-bbce-2586a654f32d,Kenya,KE,,,,-0.02,37.91,323605,5649,0,317956,2022-04-15T00:00:00Z
764,4ef94ba4-65d3-48bb-af8e-03f7a0d31d22,Kenya,KE,,,,-0.02,37.91,323609,5649,0,317960,2022-04-16T00:00:00Z
765,1be03a91-6a49-49e7-8436-4febc59def6d,Kenya,KE,,,,-0.02,37.91,323614,5649,0,317965,2022-04-17T00:00:00Z
766,fe263865-2ee8-4a2d-b076-755505684c5b,Kenya,KE,,,,-0.02,37.91,323618,5649,0,317969,2022-04-18T00:00:00Z
767,d6157307-9478-4d0d-9786-8cdb06ab7016,Kenya,KE,,,,-0.02,37.91,323630,5649,0,317981,2022-04-19T00:00:00Z
768,003fc74b-6328-4fb7-91a9-f2367f977954,Kenya,KE,,,,-0.02,37.91,323646,5649,0,317997,2022-04-20T00:00:00Z
769,92dd3d25-3a14-452a-b63c-c59aa71c7933,Kenya,KE,,,,-0.02,37.91,323646,5649,0,317997,2022-04-21T00:00:00Z
770,8e74a886-dc12-4aa9-ab87-ea4479010c03,Kenya,KE,,,,-0.02,37.91,323688,5649,0,318039,2022-04-22T00:00:00Z
771,cfbe4e01-be38-445a-9fac-b6e20a714c6c,Kenya,KE,,,,-0.02,37.91,323696,5649,0,318047,2022-04-23T00:00:00Z
772,43bccf7a-16b6-4fe8-bca0-846d4ff89211,Kenya,KE,,,,-0.02,37.91,323709,5649,0,318060,2022-04-24T00:00:00Z
773,5d80e34a-7baf-438d-bc09-9740616df530,Kenya,KE,,,,-0.02,37.91,323718,5649,0,318069,2022-04-25T00:00:00Z
774,3a89f665-4227-432f-a8f9-53e606fb0705,Kenya,KE,,,,-0.02,37.91,323723,5649,0,318074,2022-04-26T00:00:00Z
775,4596b9be-c215-401b-9003-d6c81a5d8de2,Kenya,KE,,,,-0.02,37.91,323724,5649,0,318075,2022-04-27T00:00:00Z
776,0d31eaf5-f51d-430e-858a-d4e265002d0a,Kenya,KE,,,,-0.02,37.91,323745,5649,0,318096,2022-04-28T00:00:00Z
777,729e34f7-8909-4125-9a0b-6570c6f33c6c,Kenya,KE,,,,-0.02,37.91,323760,5649,0,318111,2022-04-29T00:00:00Z
778,48b5ce2f-9273-4b1a-8fdb-4fdf076e2502,Kenya,KE,,,,-0.02,37.91,323773,5649,0,318124,2022-04-30T00:00:00Z
779,b975fcd7-9d6a-4a2d-a5e8-8edbd735f612,Kenya,KE,,,,-0.02,37.91,323786,5649,0,318137,2022-05-01T00:00:00Z
780,7ee390e8-2c2a-430c-ab04-2ceb267d1903,Kenya,KE,,,,-0.02,37.91,323792,5649,0,318143,2022-05-02T00:00:00Z
781,deed4312-8c0d-4b09-98ba-0a0f57a79bc4,Kenya,KE,,,,-0.02,37.91,323796,5649,0,318147,2022-05-03T00:00:00Z
782,2a718c5f-ef96-45f9-a2e7-986c7c1163b6,Kenya,KE,,,,-0.02,37.91,323806,5649,0,318157,2022-05-04T00:00:00Z
783,78344384-676d-4591-aec2-edcd8815e1dd,Kenya,KE,,,,-0.02,37.91,323818,5649,0,318169,2022-05-05T00:00:00Z
784,f7810d33-2f61-4c00-bbef-2337149534a8,Kenya,KE,,,,-0.02,37.91,323846,5649,0,318197,2022-05-06T00:00:00Z
785,45173b29-97ea-422a-b05b-9644005e0241,Kenya,KE,,,,-0.02,37.91,323868,5649,0,318219,2022-05-07T00:00:00Z
786,43721e45-7973-4734-a61a-f000890d7382,Kenya,KE,,,,-0.02,37.91,323881,5649,0,318232,2022-05-08T00:00:00Z
787,8a0eab80-667a-4964-96ed-4392789e4b90,Kenya,KE,,,,-0.02,37.91,323900,5649,0,318251,2022-05-09T00:00:00Z
788,7300f4ff-6c09-46b6-825a-208d45bfc237,Kenya,KE,,,,-0.02,37.91,323921,5649,0,318272,2022-05-10T00:00:00Z
789,607234b2-8509-454c-8f94-33b5dd2f1eba,Kenya,KE,,,,-0.02,37.91,323939,5649,0,318290,2022-05-11T00:00:00Z
790,1b9297e5-4912-4a53-94b7-bfb27a096a8d,Kenya,KE,,,,-0.02,37.91,323952,5649,0,318303,2022-05-12T00:00:00Z
791,0fe92b4d-4c8a-4321-a7a3-b6196c0dd996,Kenya,KE,,,,-0.02,37.91,323975,5649,0,318326,2022-05-13T00:00:00Z
792,bbb2870e-74ca-40fd-bb47-52a8aea719db,Kenya,KE,,,,-0.02,37.91,324011,5649,0,318362,2022-05-14T00:00:00Z
793,0c2f9417-651d-4855-906b-7589d7735d7e,Kenya,KE,,,,-0.02,37.91,324026,5649,0,318377,2022-05-15T00:00:00Z
794,b497c26e-7a0a-4bf8-a82e-77f1d042cbb6,Kenya,KE,,,,-0.02,37.91,324046,5649,0,318397,2022-05-16T00:00:00Z
795,42674443-dd3b-4140-8c71-a59d1dabae51,Kenya,KE,,,,-0.02,37.91,324071,5649,0,318422,2022-05-17T00:00:00Z
796,ce9424c1-d34e-4b83-be9f-2575e284bc86,Kenya,KE,,,,-0.02,37.91,324097,5649,0,318448,2022-05-18T00:00:00Z
797,d8610c91-b046-4551-be68-b090c6566df4,Kenya,KE,,,,-0.02,37.91,324129,5649,0,318480,2022-05-19T00:00:00Z
798,7f94e93d-7645-4bf3-814a-548ae27f4a63,Kenya,KE,,,,-0.02,37.91,324175,5649,0,318526,2022-05-20T00:00:00Z
799,ca89e7f9-5c73-40c8-8195-0117809457a8,Kenya,KE,,,,-0.02,37.91,324222,5649,0,318573,2022-05-21T00:00:00Z
800,bcb0ba4f-c4bd-46eb-9fb3-1af2adfb144c,Kenya,KE,,,,-0.02,37.91,324242,5651,0,318591,2022-05-22T00:00:00Z
801,cb9cf2b3-3d96-4a96-9e18-14f6a5ed9840,Kenya,KE,,,,-0.02,37.91,324274,5651,0,318623,2022-05-23T00:00:00Z
802,03689c75-10e0-4c3a-b723-c9387926a4af,Kenya,KE,,,,-0.02,37.91,324349,5651,0,318698,2022-05-24T00:00:00Z
803,cc8daadc-b400-4eb3-864f-373110e98da3,Kenya,KE,,,,-0.02,37.91,324406,5651,0,318755,2022-05-25T00:00:00Z
804,7bb41b92-af16-4a4e-83b9-b6681434964f,Kenya,KE,,,,-0.02,37.91,324469,5651,0,318818,2022-05-26T00:00:00Z
805,696c51f5-41b2-46d6-90e0-cdf99aa34d8c,Kenya,KE,,,,-0.02,37.91,324558,5651,0,318907,2022-05-27T00:00:00Z
806,10fe58ee-9c3a-4bbd-8021-7e8873453241,Kenya,KE,,,,-0.02,37.91,324686,5651,0,319035,2022-05-28T00:00:00Z
807,d5b6a73c-79b8-4f1e-ab53-919b471c371e,Kenya,KE,,,,-0.02,37.91,324768,5651,0,319117,2022-05-29T00:00:00Z
808,48b5f367-e129-4a97-8c63-f3cd2670102a,Kenya,KE,,,,-0.02,37.91,324859,5651,0,319208,2022-05-30T00:00:00Z
809,94716ba2-8b1e-4d3f-a407-5134697b967a,Kenya,KE,,,,-0.02,37.91,324976,5651,0,319325,2022-05-31T00:00:00Z
810,0864fcf0-006b-4687-9df7-bdd569b597e7,Kenya,KE,,,,-0.02,37.91,325070,5651,0,319419,2022-06-01T00:00:00Z
811,bb927c9e-9632-45fa-a2e7-977d3672592c,Kenya,KE,,,,-0.02,37.91,325170,5651,0,319519,2022-06-02T00:00:00Z
812,7f309d0a-6169-474e-be44-985abaf38941,Kenya,KE,,,,-0.02,37.91,325320,5651,0,319669,2022-06-03T00:00:00Z
813,8a0bef96-cca5-44a6-9474-d4969cbbc7fc,Kenya,KE,,,,-0.02,37.91,325442,5651,0,319791,2022-06-04T00:00:00Z
814,44241a87-057e-4010-ad55-ebb6a965b304,Kenya,KE,,,,-0.02,37.91,325554,5651,0,319903,2022-06-05T00:00:00Z
815,77b38371-4644-41f2-b3d6-c33da7eddf1b,Kenya,KE,,,,-0.02,37.91,325634,5651,0,319983,2022-06-06T00:00:00Z
816,c21fdd71-177b-42ce-bcf3-fee010f7ad9b,Kenya,KE,,,,-0.02,37.91,325797,5651,0,320146,2022-06-07T00:00:00Z
817,d0c948fa-8947-4724-bc75-783d759c919e,Kenya,KE,,,,-0.02,37.91,326015,5651,0,320364,2022-06-08T00:00:00Z
818,c6df8adf-8f0c-4441-8545-52f874b43155,Kenya,KE,,,,-0.02,37.91,326217,5651,0,320566,2022-06-09T00:00:00Z
819,8aa17347-c6b3-45fa-a7f2-4b061c24b91d,Kenya,KE,,,,-0.02,37.91,326449,5651,0,320798,2022-06-10T00:00:00Z
820,4b5619ae-bb14-4d1e-a11c-81f3e4c94cee,Kenya,KE,,,,-0.02,37.91,326737,5651,0,321086,2022-06-11T00:00:00Z
821,9527b905-aa6b-4fb0-8dfa-b63991cee86e,Kenya,KE,,,,-0.02,37.91,326932,5651,0,321281,2022-06-12T00:00:00Z
822,494eb883-213d-4f1e-9252-46d04b4e9ae0,Kenya,KE,,,,-0.02,37.91,327145,5651,0,321494,2022-06-13T00:00:00Z
823,ff271ef0-cc31-4e7b-b4b1-a147f772f460,Kenya,KE,,,,-0.02,37.91,327425,5651,0,321774,2022-06-14T00:00:00Z
824,4f88d67f-937f-4617-8adb-f86a363cea4a,Kenya,KE,,,,-0.02,37.91,327892,5651,0,322241,2022-06-15T00:00:00Z
825,93b06694-b8e5-4086-9d6a-ecccd917d99c,Kenya,KE,,,,-0.02,37.91,328319,5651,0,322668,2022-06-16T00:00:00Z
826,ab9ef4f3-161d-48e0-97d6-dbad7afa1dc2,Kenya,KE,,,,-0.02,37.91,328709,5651,0,323058,2022-06-17T00:00:00Z
827,6761153b-2644-4743-b5fe-1334fd402337,Kenya,KE,,,,-0.02,37.91,329107,5651,0,323456,2022-06-18T00:00:00Z
828,c113c551-4f4d-414f-9ab9-7c42a1e73087,Kenya,KE,,,,-0.02,37.91,329353,5651,0,323702,2022-06-19T00:00:00Z
829,6a2751ef-422b-40a4-806a-21d1ae6f0242,Kenya,KE,,,,-0.02,37.91,329605,5651,0,323954,2022-06-20T00:00:00Z
830,a8f33802-7002-4358-942a-381a3889042a,Kenya,KE,,,,-0.02,37.91,330024,5651,0,324373,2022-06-21T00:00:00Z
831,cc5965db-6bc2-45e9-9071-e36e4e8036d4,Kenya,KE,,,,-0.02,37.91,330478,5651,0,324827,2022-06-22T00:00:00Z
832,d21cd25a-6751-4f01-a1de-c17c1864eebf,Kenya,KE,,,,-0.02,37.91,331037,5651,0,325386,2022-06-23T00:00:00Z
833,68dc56d1-a706-41dc-bf0b-2cea7ad6d3c9,Kenya,KE,,,,-0.02,37.91,331539,5651,0,325888,2022-06-24T00:00:00Z
834,905dddc4-224b-445b-8ca8-0e83bdb48ab7,Kenya,KE,,,,-0.02,37.91,331966,5651,0,326315,2022-06-25T00:00:00Z
835,1a060023-ff61-4f82-a8f3-631042aba97f,Kenya,KE,,,,-0.02,37.91,332227,5652,0,326575,2022-06-26T00:00:00Z
836,0a17bbf6-e8d6-44da-8ace-e55101430181,Kenya,KE,,,,-0.02,37.91,332459,5652,0,326807,2022-06-27T00:00:00Z
837,8f2922d1-16ce-43b3-a8b1-60a5d86c6628,Kenya,KE,,,,-0.02,37.91,332898,5652,0,327246,2022-06-28T00:00:00Z
838,9db6713a-906a-411e-b968-645b18c7de32,Kenya,KE,,,,-0.02,37.91,333290,5652,0,327638,2022-06-29T00:00:00Z
839,45f5e131-ea13-4b62-b5bf-ede7e4fff4af,Kenya,KE,,,,-0.02,37.91,333694,5652,0,328042,2022-06-30T00:00:00Z
840,47d4497f-c94f-46c7-9383-17ef0adec26a,Kenya,KE,,,,-0.02,37.91,333952,5653,0,328299,2022-07-01T00:00:00Z
841,c9c5bce0-c103-4e02-82b5-b752d337e154,Kenya,KE,,,,-0.02,37.91,334249,5655,0,328594,2022-07-02T00:00:00Z
842,155454d8-9edf-4247-84ab-728ab8a0a0dc,Kenya,KE,,,,-0.02,37.91,334249,5655,0,328594,2022-07-03T00:00:00Z
843,16574a72-8345-4f4d-ae24-8e61585ed020,Kenya,KE,,,,-0.02,37.91,334551,5656,0,328895,2022-07-04T00:00:00Z
844,c6774931-a21b-41e9-8fa9-288cf1784024,Kenya,KE,,,,-0.02,37.91,334800,5657,0,329143,2022-07-05T00:00:00Z
845,a1600536-7ad3-4d98-aa23-f1584c60d41f,Kenya,KE,,,,-0.02,37.91,335092,5659,0,329433,2022-07-06T00:00:00Z
846,1a04a097-2d6c-498d-bab0-829cc1295cd7,Kenya,KE,,,,-0.02,37.91,335341,5660,0,329681,2022-07-07T00:00:00Z
847,e2362998-927d-4d75-aa10-dac0ed57a367,Kenya,KE,,,,-0.02,37.91,335569,5660,0,329909,2022-07-08T00:00:00Z
848,b9f3f860-0951-4b12-9674-0d501ca77ea7,Kenya,KE,,,,-0.02,37.91,335773,5663,0,330110,2022-07-09T00:00:00Z
849,86a97607-8aff-4b62-88e0-d76e3595c197,Kenya,KE,,,,-0.02,37.91,335861,5667,0,330194,2022-07-10T00:00:00Z
850,2a28a1ff-96e8-428b-84d4-65f88a01ead1,Kenya,KE,,,,-0.02,37.91,335929,5668,0,330261,2022-07-11T00:00:00Z
851,9047d298-aad8-4aa1-8d71-930a4c2c5705,Kenya,KE,,,,-0.02,37.91,336053,5668,0,330385,2022-07-12T00:00:00Z
852,2c254ba7-08bb-47c7-86e0-7ecd3601bc62,Kenya,KE,,,,-0.02,37.91,336292,5668,0,330624,2022-07-13T00:00:00Z
853,f8ab4149-749f-4396-9c2d-767f698bc5a4,Kenya,KE,,,,-0.02,37.91,336445,5668,0,330777,2022-07-14T00:00:00Z
854,38860a44-62b0-4397-ab85-e33bfba915f3,Kenya,KE,,,,-0.02,37.91,336578,5668,0,330910,2022-07-15T00:00:00Z
855,15d60501-0bf8-4f36-a4ed-54c8b30b138b,Kenya,KE,,,,-0.02,37.91,336690,5668,0,331022,2022-07-16T00:00:00Z
856,22a611fd-b3cb-4297-8ae9-7b379432e169,Kenya,KE,,,,-0.02,37.91,336740,5668,0,331072,2022-07-17T00:00:00Z
857,6fa4cd06-2b85-4511-9ac5-0e8bd0ccc374,Kenya,KE,,,,-0.02,37.91,336798,5668,0,331130,2022-07-18T00:00:00Z
858,16c7a3ed-201c-487a-8dd3-5694b4417df4,Kenya,KE,,,,-0.02,37.91,336904,5668,0,331236,2022-07-19T00:00:00Z
859,c1cf2123-93b6-46ed-a69a-7d2948b96cbb,Kenya,KE,,,,-0.02,37.91,337005,5670,0,331335,2022-07-20T00:00:00Z
860,7b0c5218-243c-43fe-969f-9bb67d4d83e2,Kenya,KE,,,,-0.02,37.91,337085,5670,0,331415,2022-07-21T00:00:00Z
861,1c912b82-88da-4422-b094-1fb427ece096,Kenya,KE,,,,-0.02,37.91,337161,5670,0,331491,2022-07-22T00:00:00Z
862,8adb0ea4-30f0-481c-8f68-bb99aa4e6402,Kenya,KE,,,,-0.02,37.91,337242,5670,0,331572,2022-07-23T00:00:00Z
863,8a050397-d864-4cd8-a648-b63d0a558712,Kenya,KE,,,,-0.02,37.91,337297,5670,0,331627,2022-07-24T00:00:00Z
864,17966aed-f384-44ba-a478-38a40d65745f,Kenya,KE,,,,-0.02,37.91,337339,5670,0,331669,2022-07-25T00:00:00Z
865,94c934b5-db15-4575-afde-f34bc9a3b0b2,Kenya,KE,,,,-0.02,37.91,337389,5672,0,331717,2022-07-26T00:00:00Z
866,d7823188-87bc-4e89-9ccf-c183b8ba2a40,Kenya,KE,,,,-0.02,37.91,337456,5672,0,331784,2022-07-27T00:00:00Z
867,6f9dde4b-167b-499f-8fa7-0d9204d6f1d6,Kenya,KE,,,,-0.02,37.91,337500,5672,0,331828,2022-07-28T00:00:00Z
868,f9430376-1633-412d-89f9-2e16b2a5b838,Kenya,KE,,,,-0.02,37.91,337550,5672,0,331878,2022-07-29T00:00:00Z
869,8deef34a-d255-4de2-bcf2-e681cd0996ee,Kenya,KE,,,,-0.02,37.91,337599,5672,0,331927,2022-07-30T00:00:00Z
870,3c46b341-26c2-4408-baa4-224d2537399c,Kenya,KE,,,,-0.02,37.91,337622,5672,0,331950,2022-07-31T00:00:00Z
